Episode_Return,env_step,Episode_Return_smooth
8.0,84071,8.9
11.0,84082,9.1
11.0,84093,9.4
10.0,84103,9.5
9.0,84112,9.6
9.0,84121,9.6
9.0,84130,9.6
10.0,84140,9.6
9.0,84149,9.6
10.0,84159,9.6
9.0,84168,9.7
11.0,84179,9.7
10.0,84189,9.6
11.0,84200,9.7
12.0,84212,10.0
11.0,84223,10.2
134.0,84357,22.7
43.0,84400,26.0
43.0,84443,29.4
38.0,84481,32.2
39.0,84520,35.2
40.0,84560,38.1
43.0,84603,41.4
48.0,84651,45.1
51.0,84702,49.0
52.0,84754,53.1
56.0,84810,45.3
97.0,84907,50.7
15.0,84922,47.9
187.0,85109,62.8
326.0,85435,91.5
500.0,85935,137.5
468.0,86403,180.0
500.0,86903,225.2
228.0,87131,242.9
120.0,87251,249.7
109.0,87360,255.0
41.0,87401,249.4
43.0,87444,252.2
39.0,87483,237.4
40.0,87523,208.8
29.0,87552,161.7
31.0,87583,118.0
26.0,87609,70.6
40.0,87649,51.8
37.0,87686,43.5
38.0,87724,36.4
47.0,87771,37.0
40.0,87811,36.7
46.0,87857,37.4
36.0,87893,37.0
27.0,87920,36.8
32.0,87952,36.9
37.0,87989,38.0
32.0,88021,37.2
31.0,88052,36.6
29.0,88081,35.7
21.0,88102,33.1
34.0,88136,32.5
32.0,88168,31.1
26.0,88194,30.1
29.0,88223,30.3
25.0,88248,29.6
33.0,88281,29.2
33.0,88314,29.3
40.0,88354,30.2
38.0,88392,31.1
45.0,88437,33.5
38.0,88475,33.9
40.0,88515,34.7
34.0,88549,35.5
32.0,88581,35.8
35.0,88616,36.8
32.0,88648,36.7
97.0,88745,43.1
155.0,88900,54.6
495.0,89395,100.3
384.0,89779,134.2
352.0,90131,165.6
500.0,90631,211.6
79.0,90710,216.1
240.0,90950,236.9
155.0,91105,248.9
214.0,91319,267.1
500.0,91819,307.4
500.0,92319,341.9
500.0,92819,342.4
500.0,93319,354.0
500.0,93819,368.8
500.0,94319,368.8
500.0,94819,410.9
500.0,95319,436.9
500.0,95819,471.4
402.0,96221,490.2
13.0,96234,441.5
190.0,96424,410.5
500.0,96924,410.5
500.0,97424,410.5
412.0,97836,401.7
117.0,97953,363.4
10.0,97963,314.4
10.0,97973,265.4
9.0,97982,216.3
9.0,97991,177.0
10.0,98001,176.7
9.0,98010,158.6
9.0,98019,109.5
10.0,98029,60.5
10.0,98039,20.3
9.0,98048,9.5
9.0,98057,9.4
9.0,98066,9.3
10.0,98076,9.4
9.0,98085,9.4
10.0,98095,9.4
10.0,98105,9.5
9.0,98114,9.5
10.0,98124,9.5
9.0,98133,9.4
10.0,98143,9.5
9.0,98152,9.5
9.0,98161,9.5
10.0,98171,9.5
12.0,98183,9.8
12.0,98195,10.0
10.0,98205,10.0
12.0,98217,10.3
13.0,98230,10.6
10.0,98240,10.7
42.0,98282,13.9
292.0,98574,42.2
10.0,98584,42.3
10.0,98594,42.3
10.0,98604,42.1
11.0,98615,42.0
10.0,98625,42.0
8.0,98633,41.6
10.0,98643,41.3
9.0,98652,41.2
10.0,98662,38.0
8.0,98670,9.6
10.0,98680,9.6
9.0,98689,9.5
10.0,98699,9.5
9.0,98708,9.3
10.0,98718,9.3
10.0,98728,9.5
10.0,98738,9.5
9.0,98747,9.5
10.0,98757,9.5
10.0,98767,9.7
178.0,98945,26.5
496.0,99441,75.2
500.0,99941,124.2
500.0,100441,173.3
500.0,100941,222.3
500.0,101441,271.3
500.0,101941,320.3
500.0,102441,369.4
456.0,102897,414.0
334.0,103231,446.4
430.0,103661,471.6
500.0,104161,472.0
500.0,104661,472.0
500.0,105161,472.0
187.0,105348,440.7
12.0,105360,391.9
500.0,105860,391.9
500.0,106360,391.9
474.0,106834,393.7
500.0,107334,410.3
500.0,107834,417.3
432.0,108266,410.5
164.0,108430,376.9
500.0,108930,376.9
500.0,109430,408.2
500.0,109930,457.0
500.0,110430,457.0
500.0,110930,457.0
500.0,111430,459.6
500.0,111930,459.6
500.0,112430,459.6
145.0,112575,430.9
500.0,113075,464.5
57.0,113132,420.2
10.0,113142,371.2
10.0,113152,322.2
9.0,113161,273.1
9.0,113170,224.0
9.0,113179,174.9
10.0,113189,125.9
10.0,113199,76.9
9.0,113208,63.3
10.0,113218,14.3
10.0,113228,9.6
8.0,113236,9.4
8.0,113244,9.2
10.0,113254,9.3
9.0,113263,9.3
9.0,113272,9.3
8.0,113280,9.1
15.0,113295,9.6
9.0,113304,9.6
10.0,113314,9.6
9.0,113323,9.5
11.0,113334,9.8
9.0,113343,9.9
12.0,113355,10.1
10.0,113365,10.2
14.0,113379,10.7
319.0,113698,41.8
11.0,113709,41.4
10.0,113719,41.5
11.0,113730,41.6
9.0,113739,41.6
9.0,113748,41.4
9.0,113757,41.4
11.0,113768,41.3
9.0,113777,41.2
9.0,113786,40.7
8.0,113794,9.6
10.0,113804,9.5
10.0,113814,9.5
9.0,113823,9.3
11.0,113834,9.5
10.0,113844,9.6
11.0,113855,9.8
10.0,113865,9.7
11.0,113876,9.9
10.0,113886,10.0
10.0,113896,10.2
11.0,113907,10.3
11.0,113918,10.4
10.0,113928,10.5
13.0,113941,10.7
15.0,113956,11.2
255.0,114211,35.6
357.0,114568,70.3
402.0,114970,109.4
343.0,115313,142.7
290.0,115603,170.7
500.0,116103,219.6
318.0,116421,250.3
342.0,116763,283.5
431.0,117194,325.3
500.0,117694,373.8
500.0,118194,398.3
500.0,118694,412.6
500.0,119194,422.4
424.0,119618,430.5
298.0,119916,431.3
272.0,120188,408.5
280.0,120468,404.7
500.0,120968,420.5
338.0,121306,411.2
197.0,121503,380.9
192.0,121695,350.1
186.0,121881,318.7
193.0,122074,288.0
216.0,122290,267.2
292.0,122582,266.6
277.0,122859,267.1
342.0,123201,273.3
296.0,123497,252.9
500.0,123997,269.1
500.0,124497,299.4
500.0,124997,330.2
500.0,125497,361.6
500.0,125997,392.3
500.0,126497,420.7
500.0,126997,441.5
500.0,127497,463.8
500.0,127997,479.6
500.0,128497,500.0
500.0,128997,500.0
50.0,129047,455.0
500.0,129547,455.0
13.0,129560,406.3
12.0,129572,357.5
10.0,129582,308.5
12.0,129594,259.7
14.0,129608,211.1
10.0,129618,162.1
11.0,129629,113.2
10.0,129639,64.2
10.0,129649,60.2
11.0,129660,11.3
11.0,129671,11.1
11.0,129682,11.0
9.0,129691,10.9
11.0,129702,10.8
12.0,129714,10.6
500.0,130214,59.6
500.0,130714,108.5
31.0,130745,110.6
500.0,131245,159.6
500.0,131745,208.5
23.0,131768,209.7
500.0,132268,258.6
500.0,132768,307.7
26.0,132794,309.2
500.0,133294,358.0
10.0,133304,309.0
13.0,133317,260.3
28.0,133345,260.0
500.0,133845,260.0
11.0,133856,211.1
11.0,133867,209.9
11.0,133878,161.0
10.0,133888,112.0
11.0,133899,110.5
9.0,133908,61.4
10.0,133918,61.4
8.0,133926,60.9
9.0,133935,59.0
9.0,133944,9.9
10.0,133954,9.8
10.0,133964,9.7
9.0,133973,9.5
10.0,133983,9.5
10.0,133993,9.4
9.0,134002,9.4
9.0,134011,9.3
10.0,134021,9.5
10.0,134031,9.6
10.0,134041,9.7
10.0,134051,9.7
10.0,134061,9.7
