Episode_Return,env_step,Episode_Return_smooth
9.0,8759,9.5
10.0,8769,9.6
9.0,8778,9.6
9.0,8787,9.5
9.0,8796,9.4
9.0,8805,9.3
10.0,8815,9.3
8.0,8823,9.2
12.0,8835,9.6
9.0,8844,9.4
8.0,8852,9.3
10.0,8862,9.3
9.0,8871,9.3
9.0,8880,9.3
10.0,8890,9.4
10.0,8900,9.5
9.0,8909,9.4
9.0,8918,9.5
9.0,8927,9.2
10.0,8937,9.3
10.0,8947,9.5
9.0,8956,9.4
10.0,8966,9.5
10.0,8976,9.6
10.0,8986,9.6
10.0,8996,9.6
10.0,9006,9.7
9.0,9015,9.7
9.0,9024,9.7
10.0,9034,9.7
10.0,9044,9.7
9.0,9053,9.7
10.0,9063,9.7
8.0,9071,9.5
11.0,9082,9.6
10.0,9092,9.6
8.0,9100,9.4
12.0,9112,9.7
9.0,9121,9.7
11.0,9132,9.8
9.0,9141,9.7
9.0,9150,9.7
8.0,9158,9.5
10.0,9168,9.7
10.0,9178,9.6
10.0,9188,9.6
10.0,9198,9.8
9.0,9207,9.5
9.0,9216,9.5
10.0,9226,9.4
9.0,9235,9.4
9.0,9244,9.4
8.0,9252,9.4
11.0,9263,9.5
10.0,9273,9.5
8.0,9281,9.3
9.0,9290,9.2
10.0,9300,9.3
10.0,9310,9.4
10.0,9320,9.4
8.0,9328,9.3
10.0,9338,9.4
8.0,9346,9.4
10.0,9356,9.3
9.0,9365,9.2
9.0,9374,9.3
10.0,9384,9.4
10.0,9394,9.4
10.0,9404,9.4
10.0,9414,9.4
12.0,9426,9.8
8.0,9434,9.6
9.0,9443,9.7
8.0,9451,9.5
9.0,9460,9.5
9.0,9469,9.5
9.0,9478,9.4
10.0,9488,9.4
8.0,9496,9.2
10.0,9506,9.2
10.0,9516,9.0
8.0,9524,9.0
9.0,9533,9.0
9.0,9542,9.1
11.0,9553,9.3
9.0,9562,9.3
10.0,9572,9.4
9.0,9581,9.3
10.0,9591,9.5
10.0,9601,9.5
10.0,9611,9.5
8.0,9619,9.5
9.0,9628,9.5
10.0,9638,9.6
9.0,9647,9.4
9.0,9656,9.4
10.0,9666,9.4
9.0,9675,9.4
10.0,9685,9.4
11.0,9696,9.5
10.0,9706,9.5
10.0,9716,9.7
8.0,9724,9.6
10.0,9734,9.6
9.0,9743,9.6
9.0,9752,9.6
9.0,9761,9.5
9.0,9770,9.5
10.0,9780,9.5
10.0,9790,9.4
9.0,9799,9.3
10.0,9809,9.3
10.0,9819,9.5
9.0,9828,9.4
10.0,9838,9.5
9.0,9847,9.5
12.0,9859,9.8
10.0,9869,9.9
10.0,9879,9.9
10.0,9889,9.9
11.0,9900,10.1
9.0,9909,10.0
9.0,9918,9.9
10.0,9928,10.0
10.0,9938,10.0
9.0,9947,10.0
9.0,9956,9.7
8.0,9964,9.5
9.0,9973,9.4
10.0,9983,9.4
11.0,9994,9.4
8.0,10002,9.3
10.0,10012,9.4
10.0,10022,9.4
8.0,10030,9.2
11.0,10041,9.4
10.0,10051,9.5
11.0,10062,9.8
11.0,10073,10.0
9.0,10082,9.9
10.0,10092,9.8
8.0,10100,9.8
10.0,10110,9.8
9.0,10119,9.7
9.0,10128,9.8
8.0,10136,9.5
10.0,10146,9.5
8.0,10154,9.2
10.0,10164,9.1
9.0,10173,9.1
8.0,10181,8.9
10.0,10191,9.1
10.0,10201,9.1
11.0,10212,9.3
10.0,10222,9.4
9.0,10231,9.5
8.0,10239,9.3
9.0,10248,9.4
9.0,10257,9.3
9.0,10266,9.3
10.0,10276,9.5
9.0,10285,9.4
8.0,10293,9.2
9.0,10302,9.0
10.0,10312,9.0
10.0,10322,9.1
10.0,10332,9.3
11.0,10343,9.5
10.0,10353,9.6
8.0,10361,9.5
9.0,10370,9.4
10.0,10380,9.5
10.0,10390,9.7
9.0,10399,9.7
9.0,10408,9.6
8.0,10416,9.4
9.0,10425,9.3
9.0,10434,9.1
9.0,10443,9.0
10.0,10453,9.2
10.0,10463,9.3
10.0,10473,9.3
8.0,10481,9.1
10.0,10491,9.2
10.0,10501,9.3
10.0,10511,9.5
10.0,10521,9.6
10.0,10531,9.7
10.0,10541,9.8
8.0,10549,9.6
8.0,10557,9.4
9.0,10566,9.3
11.0,10577,9.6
9.0,10586,9.5
10.0,10596,9.5
10.0,10606,9.5
10.0,10616,9.5
9.0,10625,9.4
10.0,10635,9.4
9.0,10644,9.5
9.0,10653,9.6
9.0,10662,9.6
8.0,10670,9.3
10.0,10680,9.4
10.0,10690,9.4
9.0,10699,9.3
10.0,10709,9.3
11.0,10720,9.5
10.0,10730,9.5
8.0,10738,9.4
9.0,10747,9.4
8.0,10755,9.3
9.0,10764,9.4
9.0,10773,9.3
9.0,10782,9.2
9.0,10791,9.2
9.0,10800,9.1
10.0,10810,9.0
10.0,10820,9.0
9.0,10829,9.1
11.0,10840,9.3
8.0,10848,9.3
11.0,10859,9.5
10.0,10869,9.6
10.0,10879,9.7
12.0,10891,10.0
10.0,10901,10.1
11.0,10912,10.2
11.0,10923,10.3
9.0,10932,10.3
11.0,10943,10.3
11.0,10954,10.6
10.0,10964,10.5
14.0,10978,10.9
16.0,10994,11.5
13.0,11007,11.6
19.0,11026,12.5
20.0,11046,13.4
50.0,11096,17.3
17.0,11113,18.1
12.0,11125,18.2
12.0,11137,18.3
11.0,11148,18.4
11.0,11159,18.1
9.0,11168,17.4
10.0,11178,17.1
10.0,11188,16.2
9.0,11197,15.1
9.0,11206,11.0
9.0,11215,10.2
10.0,11225,10.0
11.0,11236,9.9
10.0,11246,9.8
10.0,11256,9.7
8.0,11264,9.6
9.0,11273,9.5
9.0,11282,9.4
9.0,11291,9.4
9.0,11300,9.4
11.0,11311,9.6
11.0,11322,9.7
10.0,11332,9.6
8.0,11340,9.4
9.0,11349,9.3
8.0,11357,9.3
9.0,11366,9.3
9.0,11375,9.3
10.0,11385,9.4
10.0,11395,9.5
9.0,11404,9.3
9.0,11413,9.1
8.0,11421,8.9
8.0,11429,8.9
11.0,11440,9.1
8.0,11448,9.1
9.0,11457,9.1
9.0,11466,9.1
9.0,11475,9.0
10.0,11485,9.0
10.0,11495,9.1
9.0,11504,9.1
10.0,11514,9.3
10.0,11524,9.5
9.0,11533,9.3
11.0,11544,9.6
10.0,11554,9.7
9.0,11563,9.7
10.0,11573,9.8
9.0,11582,9.7
11.0,11593,9.8
10.0,11603,9.9
9.0,11612,9.8
9.0,11621,9.7
11.0,11632,9.9
11.0,11643,9.9
9.0,11652,9.8
10.0,11662,9.9
9.0,11671,9.8
11.0,11682,10.0
9.0,11691,9.8
9.0,11700,9.7
11.0,11711,9.9
10.0,11721,10.0
10.0,11731,9.9
10.0,11741,9.8
10.0,11751,9.9
9.0,11760,9.8
11.0,11771,10.0
9.0,11780,9.8
10.0,11790,9.9
10.0,11800,10.0
11.0,11811,10.0
9.0,11820,9.9
9.0,11829,9.8
